['/film/film_company/films./film/film_film_company_relationship/film'],"[0.12592445346448966, -0.16188596223949075, 0.10308919324085905, -0.13279680001750788, -0.04132356197678917, 0.09981121250133625, 0.045138727663914316, 0.16830841564527074, 0.04962899541507724, -0.14824194602464003, 0.031938549174332545, 0.06783746412206414, -0.1129424624047016, 0.057958037018647324, 0.022593524420259182, -0.04928831587785504, -0.13476679873445738, -0.07489476260039968, 0.14324278611669317, 0.019027737599777397, -0.022784772899530105, 0.04478408583767605, -0.007042126353946768, 0.015653376760148604, 0.04290440287087495, -0.12309123640005602, -0.16770095216127476, 0.13440762186026903, -0.08076303839224444, 0.17002524706394379, 0.15192754914619094, 0.11067540556284368, 0.13421556173131713, -0.034680225253005216, -0.11954482017267394, 0.1003870548306009, -0.09065777295302417, 0.0671502210762571, -0.08230206410309174, -0.12167125215675162, -0.13807167383829916, 0.1321499236258469, -0.16569213098030314, 0.05331361825874738, 0.06002196996008102, -0.11079225073786673, -0.013928220404079364, -0.14657406677968995, 0.10505624158561976, -0.1183787705721129, -0.07942198250805077, -0.14654120605355678, -0.08723750364550735, -0.07455029634604575, 0.010673192361048708, 0.11633932496657848, 0.14252340695392607, 0.13234667960481236, -0.08421001315862706, 0.07439966919581673, -0.05429461651057526, -0.15689208889994574, 0.08908834969656597, 0.040002300753181376, -0.15296645039576365, 0.1478508419886816, 0.079782029618745, -0.09434723646681084, 0.06218676008366243, -0.13571754965056787, 0.017366320789260103, -0.15767283923878944, -0.14925148541025382, 0.11213403246294587, 0.048800787792756664, 0.03585745735417582, 0.16549941273159832, 0.03908114467268965, -0.09539684220882565, 0.06876360641045055, -0.09569672998957779, -0.009288393002107004, 0.042933615515023595, 0.0668058628684766, 0.14244580185615968, 0.03611431212583696, 0.09278099159948551, -0.0565838118020167, 0.03103881797838591, 0.05732045117676872, -0.10294162724151429, -0.00973696027046619, -0.0526607241760368, 0.014502212998956007, -0.08486409081399356, 0.020203358845778098, 0.029400338920139366, 0.09264089631544256, -0.08063048865872345, -0.1672070738727455]"
['/base/americancomedy/comedian/comedy_genres'],"[0.010139305958486926, 0.09768552491186075, 0.1010427721854039, -0.012680021435023208, -0.03454986987508286, 0.15735271885515972, 0.15993563517734674, 0.08000833661888047, -0.11450618741080433, 0.07928421355892148, 0.1294867181817566, -0.13674876809816167, -0.11041256332600233, -0.14666777574919726, 0.14493572001399851, 0.050818010193500865, -0.07472931409588514, -0.028328734762706875, -0.1637618238177135, -0.1352557382516367, -0.10149383487097136, -0.008714888022527664, -0.15693650125327196, 0.016453845349814523, -0.03597205770713672, 0.04848210781302375, 0.11484287758294004, 0.024728649073982333, -0.07598056853161665, 0.017888098615871557, -0.016570431055275104, -0.03160190376929902, 0.030037421677566598, 0.0969955330037375, 0.0554368007223572, -0.14205458105444468, 0.16949712668500402, 0.054979234439438376, -0.09323409781308444, -0.16463709163295703, -0.14213551552515444, -0.08432639778686227, 0.011534643548292256, 0.05296996743937042, -0.12352455926248841, 0.13963804770053162, 0.15560029043174164, -0.02113939820748997, 0.16952792851466025, 0.11746762709099985, -0.10956888678121074, -0.12875886905968392, 0.0806715680402769, 0.05099550435057937, 0.03526938368911848, 0.14027321446001934, 0.09756515558303881, -0.025105591286002538, -0.043787592438041305, 0.12505091181360678, -0.014355235973231885, -0.07137202958134897, 0.043467554846691056, 0.09628342074538018, 0.05731133616648165, 0.126803467020321, -0.05662519680536746, 0.13687956622620898, -0.1572748688527488, -0.11631578009296151, -0.08840024358585416, 0.05556170652253964, -0.00037995154625661, -0.1123248689355272, -0.04785398951692288, 0.10262422229905822, 0.16658471817008255, 0.14280332309042643, 0.023775649041312, -0.10727230891527696, -0.11825836622551848, 0.16961879988950238, 0.12341290606398776, 0.15328903798801521, 0.028874926647479843, -0.12617927164228984, -0.05476185554334142, 0.1632786532073389, -1.5427675737075212e-05, -0.05890880343243022, 0.021368436350002757, 0.010625201072977318, -0.0853220028140664, -0.03403885128000183, 0.11189243702210509, -0.009602420967824852, -0.037724760749465694, -0.08736892971549397, -0.027995910428845444, -0.15249610704013492]"
['/government/politician/government_positions_held./government/government_position_held/legislative_sessions'],"[-0.1919924074852065, -0.21484662045875463, 0.015787518491274386, 0.008841246388603554, -0.011054155588385987, 0.19510139949402222, 0.0006520925410586684, -0.01198570306399944, -0.0068756684613243, -0.19152907656137508, 0.012291165582807857, -0.007193884153199179, 0.01696934116285209, 0.0027507568913015296, 0.005330162576097769, 0.008188496782966237, -0.20764788087905633, -0.0063961573221935925, -0.004370228152857516, 0.008808013026251045, 0.1938606131983823, 0.0036045556386922503, -0.005712896952478292, -0.010746392171704774, 0.0004739763755965617, -0.0058378431549865415, 0.017228095265214828, -0.015678885189724705, -0.19870745269504994, 0.016156715052773832, 0.0020158364030318614, 0.003936448696086333, 0.014900493826686073, -0.005923443249579156, 0.01570277754303489, 0.18557147728237966, -0.01468308971405167, 0.1916802544962604, -0.009755237822890204, 0.014243552901362958, -0.016438882023863934, 0.18846990848825412, 0.19251921125956795, 0.004767776751904716, -0.18869080043274292, -0.2041951333791243, 0.0018071687472535367, 0.009390622675247784, -0.0003980428875370447, 0.20477022594169042, -0.010981782595579316, -0.017740088289225135, -0.010365940139828975, 0.0102685575137558, -0.01186348617392519, -0.003062722429868384, -0.004912280430173593, -0.004672854324942261, -0.005666845361085002, 0.0024926806106130095, 0.005398652859545103, 0.1971571377909572, 0.21385078659116943, 0.009770163411068311, -0.21809434568163213, 0.015716076429212526, -0.01175177264998943, -0.017765643618951873, -7.21032265273608e-05, 0.18668869669984764, 0.0019441819343069746, 0.0038949059045668933, 0.000884343258652477, -0.21998572708186695, -0.18651539816788457, 0.005957496832614772, 0.1970998660387722, 0.002505536895754651, -0.2042196608736912, 0.007759648395862132, -0.20708743333894766, 0.013411779600479552, 0.012168033279347212, -0.010734113876719078, -0.003064335294799872, 0.010949457977440739, 0.0065193788042718455, 0.19451980921857998, -0.007596221166536768, -0.20024157274202486, 0.005279809692676885, 0.012914595603589369, 0.0028470120057121286, 0.013629199324793867, 0.015109018757680394, -0.0006935742298832294, 0.014529324767853754, -0.008316616259982477, -0.00286348793743401, 0.016638168804437428]"
['/medicine/disease/causes'],"[0.139581664335363, 0.08106654435937061, 0.10631783312900174, 0.023006045950758846, -0.1188848517673059, -0.05868861293116621, 0.02998604589105098, 0.14492070648930439, -0.10671624661483614, -0.05573641167775398, -0.048083670382764315, 0.07878242952277943, -0.1150456664809449, -0.1338833085455872, 0.0753333908742097, 0.1613010552100208, -0.06933008306210336, 0.11553087830689301, 0.12282615213671004, 0.06507049159738833, 0.1586547272227831, 0.1041133757096087, 0.039861397182723766, -0.09808195901512953, -0.006678667227958771, 0.08902028513044381, -0.07261189248769885, -0.03511796824942557, 0.15227095780868732, -0.08136370464419748, -0.025771823211311752, 0.1601546112373104, 0.034190523502426184, -0.043787912786519105, 0.10005631855746884, 0.16122149921568144, -0.034682250603569845, 0.11191701815635907, -0.10559653662586342, -0.13660158306768191, -0.0461059936458592, -0.11075970475113159, -0.01657962970961598, 0.008320793037633022, 0.1207333310902992, -0.13393596369675986, -0.12060683770777123, -0.1433801848154713, -0.1506927392619708, 0.023267413246819, -0.16002320754459678, -0.0170631215628223, 0.13706302623034575, -0.05111243024856657, -0.15700767209301966, -0.11476706749244296, -0.024638915804505925, 0.04977778609459043, 0.08419391277303961, -0.07473488491239144, 0.15886329036256527, -0.13706668515598117, -0.014305063762923922, 0.14849680594209042, 0.011273834307887011, -0.02143644364824529, 0.042872848299300874, 0.07397612142396572, -0.08005058069880656, -0.1168793853998127, 0.05252609387169949, -0.06556167635925442, 0.07571975060589861, 0.15294980318284984, 0.1495964535543437, 0.13295681518408253, 0.03949189618579354, -0.07895898490788104, -0.10471253782673604, -0.12999843361038277, -0.13398004582103318, -0.0286219761889661, -0.13585471664725068, 0.02696395871852652, 0.09174590793880605, -0.0020691252755884538, -0.0049837053521739555, -0.020827862355191316, -0.006673525305549905, 0.09511704860755134, -0.15078767751580271, -0.1464520280348627, 0.04971890333216333, 0.15791475957943585, -0.014719785174560069, -0.10345232609013198, -0.09404199416298789, 0.11464202350116474, -0.14862447759665978, 0.060838513443862874]"
['/film/special_film_performance_type/film_performance_type./film/performance/character'],"[-0.12436305197134867, 0.01968291559250442, -0.13741707221387897, 0.03362830696290288, -0.14761057144299577, -0.07578291292408458, -0.012695252620133327, -0.0040012106606172335, -0.12801859666939985, 0.15509864675574359, 0.04242421272086657, -0.1302072902197733, -0.16347622988412067, 0.03867087287898555, 0.16664988193234312, 0.16517323171674533, 0.10871383241781125, 0.047857141231025344, 0.061967425681423785, 0.03287033067174324, -0.08251559214275993, -0.03125486218731974, -0.04147805826225061, -0.07990385483586404, -0.0516527601006686, 0.09518325888016782, -0.04117641268678596, 0.06664820577382134, -0.0017878859510279052, -0.09815382707482141, 0.07871809016876166, 0.12841156305413484, -0.06529645540041104, -0.1487563030408063, -0.09318664949914358, 0.031660523244613194, 0.10442936645694524, 0.13259943157899984, 0.14796960441142729, 0.15298216108365403, 0.02729953419693527, 0.08992589679804981, -0.06482568598181065, -0.023911044718078242, -0.11456054975213319, 0.10307740693965449, -0.14059864071869155, 0.03758168704733905, 0.0031970739819054024, 0.026137772563005326, -0.1513732012386345, -0.12281386427463323, -0.08950458187672798, -0.10186105063124194, 0.02564989293084812, 0.13546462075720525, 0.14038812589940103, 0.040454364154596474, 0.14486631979648004, 0.12081472067076102, 0.14228145110243626, 0.02344092081023618, 0.1510689358321519, 0.08084380538716435, 0.14715860866815203, -0.08082291442075766, -0.06749676544256442, -0.08585222956792095, -0.021379238759547718, 0.10909021816243741, -0.09400939812088803, -0.1611119740011231, -0.1343930559173267, 0.09316888552998116, -0.08796408970011575, 0.10970173893449155, 0.1536247377989302, 0.10337274864273731, 0.11915246842634175, 0.1236684455219496, -0.12335858993192933, 0.11471496294302631, 0.1552747551652215, 0.10582429751552702, 0.1254259016897938, 0.06891423462049842, 0.12067518695139451, -0.05121751248150194, -0.1025413977424197, -0.09666339649416054, 0.01415844337600867, -0.01707887616364569, -0.14579746159887566, -0.005807544969720594, 0.08300190345586379, -0.01038943505742647, 0.06744802311944278, -0.014579277216428502, -0.022380780614075526, -0.06681421039178878]"
['/government/governmental_jurisdiction/government_positions'],"[0.11567442994360748, -0.030784563420275142, 0.17893169635182415, -0.136991419929766, -0.03529829666844684, -0.04260094255610834, 0.12889944891920166, 0.16920466433167594, 0.14815408467521562, 0.09681265321725839, 0.014483346413065392, -0.04996842705670747, 0.04787852356079593, 0.17685535146452092, -0.14426832307191267, 0.1508976204566399, -0.16825700104319435, 0.005993066500290013, -0.03749590466209928, 0.09792390884417994, 0.006013527973862877, -0.08985005287956635, 0.01984554391379793, 0.06366331090729481, 0.04869666548852237, 0.12531885621855235, 0.08943924321823234, -0.12993505192225535, -0.08808392861875923, -0.15501217003243334, 0.09098988331246792, -0.10027921360693526, -0.09401460238055104, -0.15749525810137693, 0.15279157203598057, -0.07564301350220552, -0.10072936930349345, -0.16203887060544828, -0.12680951655180853, 0.11443319555581491, 0.07919210389285038, -0.08929793658945655, 0.012215144205087406, 0.10622456947065359, 0.14505213603966668, 0.16036920070988137, -0.04504924884163338, 0.009332205445796644, -0.06677185740827182, 0.04537886919848362, 0.12746678013517257, 0.0063781098238669, 0.0183449212565414, 0.1375865942804242, 0.008968394813947709, -0.09435356411987673, 0.066546852240822, -0.11528815532676528, -0.0019707405583469255, -0.019367785200731027, -0.10003312948414998, 0.1425172397015839, 0.1156091627420499, 0.01413348611673114, 0.07612455320920998, -0.05760110502640671, -0.03732614504873293, -0.13660883804607096, -0.1421816027061162, 0.043640410079596, 0.08452382371676642, 0.17149227668059175, 0.005446920913941827, 0.1150657672013958, -0.05712489015004771, -0.06633506461536857, -0.07670044629612961, -0.17740985517444027, -0.06585525678454889, -0.09582353985031862, -0.06967143740198112, -0.10227104476540846, -0.10732443953941295, 0.12996995095882968, -0.11729710456187048, 0.028670431764763728, 0.1692705891953241, 0.09854432865775666, -0.08451251082686022, 0.017180747142104373, 0.05800031307238231, 0.17206720252966257, 0.07426888719705887, -0.035419631883865044, -0.03148006899141174, 0.06681434895542449, -0.03975165581517186, 0.06097339695245166, -0.016828544808676103, 0.0023441220775988723]"
['/medicine/drug/drug_class'],"[0.06264059509849167, -0.07775732916407485, 0.07884331707934834, 0.14131695000649375, -0.15172329050252117, -0.10723644683615047, 0.07905389216709284, -0.15047479428027846, -0.023222314614489138, 0.08987272885121726, -0.07409369344112325, 0.0806625847194841, -0.009904342166311185, 0.06997895101982649, 0.09796752619035859, -0.027319144974628545, -0.08671557664588522, -0.09683874302662712, -0.03811409754104824, -0.13405598814926215, 0.1132113584955615, -0.08502755239823723, -0.1553927579378548, -0.06441377136776315, 0.050111546778343105, -0.09687933104822685, 0.038739982289446924, 0.14063815508270067, 0.12269185755934243, -0.12736543935700603, -0.05836403488605725, -0.15248806247765329, -0.13831746606518955, 0.11625214967928824, 0.004211067146542901, -0.014223709582455446, -0.005009221722335721, 0.037130977598781485, 0.11658922300737119, 0.11980993890776377, 0.14835693182709403, -0.14384041981532528, -0.01748253041654943, -0.14287241061421974, -0.12453650486012063, -0.040486576896190576, 0.15820386475956477, 0.11885842278137171, -0.022487232034167748, -0.009799920428224546, 0.1319337431305863, -0.12776897158745, 0.10460732777372897, 0.10293860576625827, 0.0293218142536264, 0.15713640196935416, -0.09859407267125947, -0.0026677308349112323, -0.03836346811862393, -0.1253098545738977, 0.018549496753045763, -0.041938722558038724, -0.14574821531447946, -0.1319640317089559, 0.05197300901238924, -0.14363075515933282, 0.1481033297748573, -0.047304929510641615, 0.07472946618496347, -0.15742486004849368, 0.05687960605515034, -0.10781669356065013, 0.027357103482909928, -0.15401479552130976, -0.025780671939944814, 0.11732880270272186, 0.140808933755695, 0.14250030437323166, 0.11347915550887211, -0.06717640696374269, -0.13202475968808672, 0.03344598756729033, -0.14603125153313892, -0.08724059951501861, -0.1208986006158857, 0.005986841710912963, -0.14535487862530247, 0.09983078925590531, -0.13496898358635595, 0.028159572600019108, -0.0839811908399964, -0.0049231478969930164, -0.09128739125974179, -0.1280932998815994, -0.023943481549861728, 0.10598812408321222, -0.09061891614439244, -0.016008810886623318, 0.06430272095430566, -0.007506603753265834]"
['/government/governmental_body/members./government/government_position_held/district_represented'],"[-0.1117201923446583, 0.09033183359473833, -0.14222631955349155, -0.024431180029814693, -0.12394966773616684, -0.03733473329728348, -0.028204807076090528, -0.023038337009869556, -0.05201467572894698, 0.039942540110516705, 0.0566691391288251, 0.145426942341465, 0.12348460988501285, -0.11195046528380512, 0.03538702877115583, 0.14399642037205057, 0.12049342648113504, -0.06576539334824405, 0.12778529153387652, -0.03812585670300733, 0.15147696874702737, -0.032220691970371466, -0.09768012466407378, -0.09419950896184336, -0.1115008746082964, -0.010885181480033984, -0.0696469134759661, 0.1311817986621818, 0.14079485447865311, -0.12561655100211214, -0.060014126724423994, 0.09151742853111601, 0.011127424633791438, 0.06286669535259645, 0.09526438813904047, 0.13478553025559187, -0.05791658785667438, -0.1218351865233805, -0.05876531958490334, -0.04101099031416388, -0.057206967124245424, 0.05178258896965531, -0.05804825672439604, -0.1456678298569299, -0.13633251103360405, 0.08880535932404632, -0.0931110211642107, 0.15566203039920967, -0.139321231130432, 0.05568692177176396, 0.11973362360119245, 0.1048740362892175, -0.04462180987641357, -0.1459016831602802, -0.05787390431164641, 0.1575312906388873, -0.08216676955983539, -0.1470582891000489, 0.1401474994727031, 0.10103373081645056, 0.10543522922292513, 0.04499331043197322, -0.16146915490938085, 0.10575074930403056, 0.12495197334166373, 0.11835204403288797, -0.09274632148827117, 0.14406512406741806, -0.10504998464443542, 0.02566190232205544, -0.10747556173311865, -0.13605636430879314, -0.08501838879571512, 0.05640124143124148, -0.053978713540633265, 0.11283181919384211, -0.08450989381526208, 0.08708146858560187, -0.014421897682493676, 0.15013102167685755, 0.024962014822727592, 0.14914185315920606, -0.04619634440970609, -0.0920653138423504, -0.09169751169435424, 0.0702853639428395, 0.15834690852837757, 0.09765073796986633, -0.08320708676759951, -0.03189481772232697, -0.12356405459411664, 0.09163356073517011, -0.028069179853312046, -0.16165386971458295, -0.008287778312526877, 0.025176903610560686, -0.06717050379129427, -0.14818126228419476, -0.05173567924775524, -0.11939796903610639]"
['/tv/tv_character/appeared_in_tv_program./tv/regular_tv_appearance/special_performance_type'],"[0.09815487073552671, 0.005148915050544172, 0.0661384654840193, 0.10519016917816411, 0.16147293536772933, -0.12624784843794035, -0.05040632064161181, -0.10554303662813394, -0.07878770488176831, -0.0830533316291519, -0.08309330522584743, 0.0875702973675481, 0.058173984487439115, -0.01614356556321531, 0.15796483367050845, -0.07147131757313803, 0.08550763589121595, 0.08019039282360088, -0.06557890762452015, 0.13522089437963455, -0.15536928247614648, 0.10923686819637711, 0.02396086651219592, 0.0777277316501166, -0.16122411338742307, 0.05057251997629609, -0.09260554015510992, 0.16348521947524694, -0.0450947173525378, 0.02563834788443332, -0.01679149990811489, 0.137544023176953, 0.08025391337665774, 0.15731932711241373, 0.10652610611642681, -0.13934621152211835, -0.11672647756438123, -0.11230254363431706, -0.16307968817026874, -0.09452781094805507, 0.10526516283025042, 0.010779393958189318, -0.014701967723859805, -0.07819029185221817, -0.08486152743846458, -0.13258919999105517, 0.03319151113773361, -0.033688730966336435, 0.11296175534605608, 0.07840285415436057, -0.018629668171925923, -0.10682564356762411, -0.1595873988694939, 0.1456933764669282, -0.0423944516685354, -0.15754099094851276, -0.041145577520228446, 0.0417289097658933, 0.12654196231979675, 0.15324032925506925, 0.12719446927078887, -0.11435689888076016, 0.06866110495908409, 0.08884694019121836, 0.08474151278775802, -0.12980391450487677, -0.04666177453067387, 0.003957311616493826, -0.12739809011676717, 0.10183071277179631, 0.1139972384115532, -0.0655155331261503, -0.022822043482978796, -0.016817487382214186, -0.11540049235584819, 0.14654279938360376, 0.06647504483247656, -0.10772729647952811, -0.12120766839051932, 0.12468959234313708, -0.10060147610198748, -0.05995346296697393, 0.09887741964871558, -0.007716058845129437, 0.1541290653036737, 0.028032479306042694, 0.005327414832376886, -0.13322046061253864, -0.10914059513881828, 0.03544785976056011, 0.11883684586915295, -0.060680254093172306, -0.16660071337146296, -0.0697523783344835, 0.026404087486365264, -0.14954209307083335, -0.014966957929660655, -0.07305529734158406, 0.15927746906565973, 0.024535037195477217]"
['/religion/deity/deity_of'],"[0.08270693549063421, 0.04838494006780355, 0.047307955617625644, 0.013352340097779622, 0.12960296173436792, -0.1605045131574174, -0.10063753437243521, 0.08622214813517401, 0.03756886887498045, 0.1713735946206213, 0.017197488716880087, -0.04716285092456019, -0.10993606378386489, -0.0486100543177722, 0.08347706940178003, -0.02580526485663889, 0.16970505042353312, -0.11406810821683908, -0.08034961624983658, -0.11447895295311239, 0.044047965067802196, -0.14064678087221855, -0.003199613806478913, 0.16411777927030138, -0.09071633223438294, -0.02560954013163853, 0.02999326418080694, -0.018248302600287238, 0.11006307557620597, 0.1575593771120265, 0.15902547528007327, 0.059958977996454575, 0.04865130697761117, 0.10141810457590308, 0.0793891030548246, -0.04371361970872654, 0.12511729178093484, 0.015434017252825298, 0.030343263805423373, 0.10474058433073774, 0.012579589937081175, 0.002719385163494097, 0.1347988230214254, -0.0711276212972578, -0.054935419654063754, -0.1033640669260552, 0.1583676502316663, 0.07014858973673128, -0.05422292628212512, -0.0019561572743824356, 0.0912312549906465, -0.12687158925253103, 0.13376845818625147, 0.10114133523511089, 0.12232041761930702, 0.016973947984356072, -0.12954739050575673, -0.014545806545739975, 0.02841235167387904, -0.03330364071620636, 0.027890181227297934, 0.08153233385938188, -0.11546180704759616, 0.12356674961565417, 0.05183277482651795, 0.11689205039838488, 0.17080601152330446, -0.0935538217490982, 0.1443019233504581, 0.14587488765785003, -0.03737547454288665, -0.08776515126482543, -0.1388634880571333, -0.15253976180728007, -0.08153593568614351, -0.0911287671547293, 0.08314027215563428, -0.07951839961993593, -0.06054275909603403, 0.11327396878982075, -0.00542357589891969, 0.15937953446212613, 0.1391068125264082, -0.16307871115881825, 0.02762541605538411, 0.16601000246116204, -0.05433161983478816, -0.15368944658804803, 0.004434931113119241, -0.0448473143826874, 0.04939128228308094, 0.08708211848062491, 0.07343338938989283, 0.16985624614837866, 0.1571227462813361, -0.14362366734669793, -0.14417397399092258, 0.06983032343783302, -0.0784037636685245, -0.055551996847365344]"
['/film/film/prequel'],"[-0.04414376340069549, -0.01624689263971645, -0.11375088942043354, -0.0856728061976526, 0.16638235098558346, -0.15465474133480178, -0.019031353349993008, 0.08200840392506288, 0.03481582165625606, -0.14678236245871984, 0.0462831676331388, 0.1414655342979497, -0.1343823355578426, 0.03230893001818823, 0.023102714528820584, 0.07237814151652847, 0.13780665461799554, -0.168956394961952, -0.07815671905848183, 0.04613734695278192, -0.1532118492340443, 0.12020857219886273, 0.12721160647941007, -0.1287043314060306, -0.1323702737790178, -0.00046228612672468826, 0.12621971090743445, 0.01168766298018107, -0.04583454978011067, 0.16404218501741646, -0.09167968060126264, 0.14800651279357413, -0.06714927741406837, 0.12140365272356819, -0.1264893865486918, 0.04006383349073196, 0.12024534961914164, 0.13987007721463784, 0.08449851164174328, 0.006856898057828297, 0.01794150554060089, 0.0605851427061829, -0.06169235097391988, 0.1299764453473273, 0.00879147514663237, -0.06349979484315368, -0.09566629889712937, -0.1458627039711355, 0.1675083842371234, -0.15379933666192663, -0.11904687225981667, 0.07617372442744974, -0.09205127839958638, -0.16773086664554998, -0.06939054950924059, 0.15166596565013554, -0.11580618393920404, -0.04058732350546383, 0.012027872229580891, 0.02816348840353866, 0.1428601406040888, -0.07095308928344246, -0.10091680767834213, 0.15920110407464041, -0.0774895200992699, 0.01919105240006749, -0.09641554413267661, 0.04626210028294875, 0.11970579169377606, -0.01859870435590277, -0.05849147032401635, 0.017251775275589753, 0.14519918177332652, -0.11150608548773658, -0.026124713999324266, -0.09413757727700942, -0.03215294267017598, 0.09705106434252886, 0.015864147311638214, 0.03103034737814496, -0.15413328132980023, 0.14672932960382762, -0.07202913200346799, 0.04326848745146203, -0.061887491650992374, -0.02843218909655989, 0.1280452112210234, 0.04821921678752502, 0.03215966099051513, 0.12594017890096862, 0.040553319906507575, 0.047680022748255085, -0.1700114781178705, -0.13643067925346367, 0.005284272619582343, -0.06469662265760252, -0.08065329643982762, -0.013041662253404107, -0.15356060527554188, -0.09932179143342665]"
['/base/argumentmaps/original_idea/innovator'],"[0.1532282077447777, 0.007847938283459886, -0.12824397078789793, 0.005432581030645085, -0.12189376316156635, -0.15979356121042274, 0.09113626455039622, -0.15910641170964418, 0.07596393665055828, 0.10607479822801616, 0.10384842582967403, -0.10790304550795736, -0.09815777581962316, -0.05079179220222055, -0.1377848004804582, 0.04359037131054666, -0.08083030750171358, 0.11397367116712742, -0.0038869307966831954, 0.08835596809485352, -0.057359882082881064, 0.059132119913660124, -0.1358788328589761, 0.12878645960683352, 0.0010562546009871263, -0.027584531192126425, 0.16081913228716951, -0.07610469939418942, -0.029176036380320514, -0.11664866264370849, 0.04380083426611343, -0.10599529393683935, -0.02229377374269745, 0.009794995666722832, -0.1634918801244686, 0.1603028601290933, -0.020766865424120724, 0.14799613397156922, 0.038552449324532057, -0.15285331628552168, -0.07776746848203661, 0.16361791534269327, -0.10494114164208539, 0.01822553845861073, -0.07116563576312322, 0.10378236949903301, 0.07735060031020659, 0.15536859316576188, -0.12276234731352599, 0.16299516116622081, 0.06242594162019983, 0.0106622015646537, -0.16084789186455928, 0.03501926844455881, -0.051306968538480595, -0.022062876839485088, -0.0077920680201288015, -0.15347853825471008, -0.09337405513058139, 0.04317213848338852, 0.11881838957914247, 0.042335948559384114, -0.039350236260898626, 0.13959630138436363, 0.163377731624115, -0.09330419549160843, -0.11844842630630546, -0.07679495484346574, -0.0556067195352212, -0.037779020200674765, -0.06921528188115116, 0.020313628319551025, -0.09171771045658948, 0.020400013364149826, -0.012892549096849957, -0.10045876291259244, -0.13684543895515133, -0.12684266885444276, 0.06173682522070219, 0.0751050538323618, 0.09550073312416078, -0.06243986580118226, 0.10970454411258901, -0.11134731856211566, 0.02842977621626786, 0.14018494127907433, -0.11685910570399853, 0.15930308565685594, -0.11705164004140733, -0.023352404935893006, -0.10661589561735067, -0.015151418356627692, 0.15305159162514095, -0.052812517322802593, -0.12493990444388473, 0.12195085506267744, 0.07095609463595112, -0.15005835413406857, 0.1054879750699752, -0.01754667273121562]"
['/tv/tv_subject/tv_programs'],"[-0.12766331984775717, -0.1477152037171666, 0.07371241281552202, 0.0751091762738289, 0.1289831284088639, 0.019025961321156068, -0.08697620425125288, -0.05586357842044667, 0.11694303769989438, 0.15763456661902825, -0.039600436831136385, -0.09154594697296933, -0.13850338577571353, -0.08861255052381935, 0.04771946424309009, 0.13620175836406617, 0.05746924042901633, 0.14463140179468487, -0.11575722824672173, -0.12349360649638172, -0.12868744900401108, 0.13261528181604024, -0.04201301056897666, -0.1583238622798109, 0.1277171548759784, -0.06658485875726232, -0.11410214101926873, 0.08272347111412794, -0.14985998760436534, 0.14913165495596298, 0.03150787427640841, 0.15518910266826602, 0.007426865330181385, -0.09967352966529457, 0.11819627927811463, -0.1061914238273739, -0.02751089229375584, 0.15673713118400143, 0.11916527775032468, 0.07658648457728288, 0.13490233312044395, -0.13132680569594382, -0.009477349193807796, 0.051436353008891836, 0.055810937561190474, -0.14324312249353233, 0.039705957463098795, 0.13363489478973997, -0.15239272917006272, -0.09355265982789383, 0.08777577196403026, -0.15069649980272612, -0.11167536825016611, 0.06966472018753714, 0.09078446240029084, -0.10839558482340005, -0.12388235921625096, -0.15140691061450015, 0.06118108757278075, -0.08606520802182262, -0.13133302062976926, -0.05219630974311423, -0.12219157549329777, -0.12482996874178318, 0.11577341025467153, -0.07881110653280432, 0.02658413528250282, -0.1514778703420163, 0.05375982065927845, -0.06551259458249024, 0.0995937373443254, -0.0789733108498774, -0.12635380198165402, 0.05437091331024052, 0.00894920054421139, 0.043978581775717805, -0.028447730875426534, -0.03878123692094166, -0.03065313367126031, 0.08574001219255259, -0.05912620970496083, 0.11867327565550327, 0.08958846554443049, -0.13793579610296872, 0.0026153457869332185, -0.10344451103744882, -0.10277829757284046, 0.07731807444948031, -0.014501027177809614, -0.061452202278114446, 0.11458691635926663, -0.037059995258032566, 0.14403060399890202, 0.04538574492073124, -0.03553452698927029, -0.015608383130272721, 0.06867858576092235, -0.04586628473680485, 0.01789848498399016, 0.145252492519248]"
